# Extracted from measurement set.
# wavelength[m] = 0.002816569550804141
# Columns      u v Re Im weights
1.044553524373076e+04	-2.672725785656703e+04	1.904608991273323e-02	1.658040778268080e-02	6.261539453125000e+04
5.869395767278270e+03	-1.044531547315705e+04	1.278329237638645e-02	-1.429619918848181e-03	5.334628320312500e+04
2.351164966986345e+04	-2.049019522351145e+04	1.059003882564889e-02	-4.567149163646136e-03	5.837231054687500e+04
-1.776047348274658e+03	-9.536782228878705e+03	1.023503079076452e-02	7.335157001905720e-03	5.670578320312500e+04
-1.780557006291657e+04	-5.883831339633284e+03	3.133456640581685e-02	-1.840334802543098e-02	6.064802539062500e+04
9.366167243888945e+03	1.607791429205567e+04	2.035310195408783e-02	-6.437440836541982e-03	5.770785937500000e+04
-1.315166115630705e+04	-8.437762702543441e+03	2.841306680928129e-02	1.134981182755230e-02	6.020923046875000e+04
-4.340920811953329e+04	1.851976455771842e+04	2.915552419464715e-04	-2.175990827046810e-02	5.582502148437500e+04
1.990648901266508e+04	-2.484699759882507e+04	2.468295081845884e-02	8.235053733990893e-03	5.733332031250000e+04
-1.746211122992232e+03	-1.523777150345313e+04	2.764111805454630e-02	3.320355001658746e-03	5.654977929687500e+04
-1.085647297478573e+04	-3.370917070018523e+04	-2.380488156254523e-02	-9.938037764563127e-03	5.326863671875000e+04
-7.765446701105290e+03	-2.892134444890260e+04	1.035199187667177e-02	1.194587030848658e-02	6.063579882812500e+04
2.252822632263725e+04	-2.914055939123878e+04	2.730336981807014e-02	-7.937646780327125e-03	6.325391796875000e+04
-1.307543800198585e+04	-2.939908154129528e+04	3.486861689225056e-02	2.089385483858938e-03	6.072583203125000e+04
4.208336778921678e+04	-4.692394996393369e+04	1.872170379889010e-02	1.032674255715411e-02	5.803745312500000e+04
1.681903429698156e+04	-3.094180776162924e+04	2.900873152415360e-02	2.790611274904120e-02	6.183978515625000e+04
-4.741535892002520e+03	2.164625789467216e+04	1.039797517898574e-02	-1.882176783208659e-02	5.335999414062500e+04
7.962644110909756e+03	-5.525800392059165e+03	1.869599581834592e-03	2.475100685005453e-03	5.422416601562500e+04
3.019646634697525e+04	-1.352053202139556e+04	-4.789023674010579e-03	-2.366679493719747e-02	6.030676757812500e+04
1.569526959412642e+04	-3.544077113892638e+04	2.656220762839391e-02	-4.982934430932806e-03	6.250856250000000e+04
3.748449499503422e+04	1.017042637743882e+04	2.541924748737892e-02	-5.539114046900091e-03	6.483613085937500e+04
2.394570396530420e+04	-2.974541979793256e+04	2.634233888162082e-02	1.129547547147755e-02	5.698829296875000e+04
1.102350070313685e+04	-1.916829738553721e+04	2.776406489863064e-02	2.083926908842913e-02	6.430214453125000e+04
2.768015747442046e+04	-4.124143336721604e+04	1.093464797261983e-02	1.064877645248360e-02	6.781351562500000e+04
3.181889715956156e+04	7.500019622268042e+03	2.794021328229176e-02	3.420819882743788e-03	6.137152734375000e+04
1.808149671072785e+04	-6.302062982334685e+03	2.859552457114752e-02	-1.260483844630409e-02	6.371402148437500e+04
4.715617823164389e+03	-2.697734417319110e+04	1.135571089668522e-02	-1.421491868637402e-03	5.968792578125000e+04
3.754276850595831e+04	2.555242986535882e+04	-7.356215963891503e-03	-3.495848113790111e-02	4.813119726562500e+04
2.865605314824683e+04	-3.221665692371250e+04	1.131477674783427e-02	-3.030562403686115e-03	6.303964257812500e+04
9.714878895071508e+03	1.391412205704058e+04	1.539666554156910e-02	-8.013372465237546e-03	6.456364062500000e+04
3.757270435652013e+04	5.421729081969142e+03	2.733000484697050e-02	3.212490122096660e-03	6.288860546875000e+04
1.666989316917685e+04	-1.709417530662974e+04	2.757148187708875e-02	-1.577233652609813e-02	6.266838867187500e+04
4.267003407552702e+04	-1.697596266765035e+04	5.129430437406662e-03	8.344493691806912e-03	6.459204101562500e+04
2.960111844403647e+04	-2.523074806201288e+04	8.041573828160715e-03	-8.466395056099725e-03	6.874499804687500e+04
