# u_lambda  v_lambda  Re(V)[Jy]  Im(V)[Jy]  weight
7.646616147366084078e+03 5.530888994342148362e+04 1.324683013781839148e-02 -1.472825173825119752e-03 5.509978515625000000e+04
1.619386944168027367e+04 2.566628699152741319e+04 1.580512232567192130e-02 -7.434002992253273137e-04 5.651045507812500000e+04
3.615346239120701648e+04 1.274793084335715321e+04 1.566035886221928825e-02 -2.130054986444673490e-04 6.156981250000000000e+04
1.023589486104028583e+04 4.706074352434681350e+04 1.387194900155969482e-02 -1.292744546225595538e-03 6.150686523437500000e+04
-4.545990026081056385e+03 3.658391346356230497e+04 1.513556731004573296e-02 -1.161199253161561721e-03 6.383010937500000000e+04
-1.987181427551403976e+04 1.925337150971510346e+04 1.697818213636047985e-02 -7.876030169382520173e-04 6.014052148437500000e+04
1.796570333760793437e+04 6.354436404795752605e+04 1.248349902943181669e-02 -1.556364237458025216e-03 4.859545703125000000e+04
2.070441620731299281e+03 8.668752182494605222e+03 1.925794056945329819e-02 -3.284299809093502013e-04 6.426305859375000000e+04
-9.793088835645405197e+03 5.838572214078276738e+04 1.318068921841758848e-02 -1.630529973900372159e-03 6.497074804687500000e+04
1.541513149565668209e+04 4.371528516061176197e+04 1.403704067999747909e-02 -1.185705695350945665e-03 6.463625000000000000e+04
-7.287913931041903197e+03 2.627924491571094404e+04 1.639587196190232452e-02 -9.256521510450399807e-04 6.249940625000000000e+04
1.731444481581742002e+04 2.050143214540575718e+04 1.634147803475756791e-02 -5.889532483406484170e-04 6.570790820312500000e+04
3.878137801453361590e+03 1.533369437090365864e+04 1.787964487275966324e-02 -5.381365673676103984e-04 6.893049609375000000e+04
-4.848578750635327742e+04 8.232280937741232265e+03 1.528932399704478404e-02 -5.151653324997030551e-04 6.381786132812500000e+04
-2.536508738414863728e+03 3.170886213752358526e+04 1.567310288353093370e-02 -1.034038940603303940e-03 5.808291796875000000e+04
-2.047148603968686439e+04 3.936039096239140781e+04 1.479660806703643645e-02 -1.302216084173305833e-03 6.417435742187500000e+04
1.066591995439339007e+04 5.190455750623315544e+04 1.346175663084182156e-02 -1.387448200271588052e-03 6.379670312500000000e+04
-2.542919169185316423e+04 4.538637678444640915e+04 1.418228109959606548e-02 -1.449521247457072250e-03 5.892735742187500000e+04
9.707315293535908495e+03 1.928761722612874655e+04 1.695472146282896511e-02 -6.135768809434522008e-04 6.566996875000000000e+04
-1.228376643402479931e+04 5.076393780088648782e+04 1.380260152735470966e-02 -1.500971802843907273e-03 6.095282812500000000e+04
-1.280089218471209642e+04 1.872521407168969381e+04 1.736825462194765274e-02 -7.442032792983752565e-04 6.473943359375000000e+04
2.874083689510594922e+03 2.974306442955007151e+04 1.581543664588489981e-02 -9.496657881184404452e-04 6.753153515625000000e+04
6.643846880628127565e+02 4.681315610063246277e+04 1.406007282382666645e-02 -1.350140598771131309e-03 5.716005859375000000e+04
1.602861978289538456e+04 3.292813965771665971e+04 1.503229020485077547e-02 -9.323571355160099579e-04 6.468291210937500000e+04
-6.458733486474206074e+03 4.944013485524689168e+04 1.389577250841858048e-02 -1.444594268920800775e-03 6.108016015625000000e+04
-2.109007105980591950e+04 5.665916946861262113e+04 1.330970209214853324e-02 -1.651577223795639348e-03 6.446229882812500000e+04
7.401133651036244373e+03 7.214026903258982929e+04 1.208262136265115042e-02 -1.768269228508840369e-03 6.137371093750000000e+04
-1.704888080029682897e+04 5.309874277146643726e+04 1.360464759807395591e-02 -1.568128992416003339e-03 6.460459375000000000e+04
-4.207177398520719726e+04 8.647712479420157615e+04 1.132042539913325450e-02 -2.198918243370908288e-03 6.185495507812500000e+04
1.204545707159044105e+04 2.945093663597741397e+04 1.555891506310049834e-02 -8.752847925959263272e-04 6.156051171875000000e+04
-7.174555868323655886e+03 4.381947244439097267e+04 1.441403110172262587e-02 -1.334400230856406383e-03 6.118754101562500000e+04
-1.817939391697602696e+04 2.768906163827151977e+04 1.606651032994808881e-02 -1.014527838236675694e-03 5.818441601562500000e+04
-1.466527503184785928e+04 3.170833026343317761e+04 1.567254865949690990e-02 -1.100179392256438659e-03 6.574550000000000000e+04
1.397157165455251561e+04 2.463358198990222445e+04 1.603578337923495384e-02 -7.326081959917096677e-04 6.748336328125000000e+04
-1.975449342558065473e+04 3.244159719386924917e+04 1.550648993466781367e-02 -1.139446240723882573e-03 6.472155859375000000e+04
3.007211683840886690e+04 2.692945983702894864e+03 1.682568802987098946e-02 8.250178551551887055e-05 6.196992382812500000e+04
8.357768835393389963e+03 2.414618077562373219e+04 1.635419807646821752e-02 -7.626711552861638408e-04 6.586910937500000000e+04
-5.263988225147749290e+03 8.082629836074853665e+04 1.166338141481786453e-02 -1.972240864625672378e-03 5.719067187500000000e+04
3.283887648219331368e+03 5.118352684949156537e+04 1.364433205961777980e-02 -1.421169334148315909e-03 5.861523242187500000e+04
2.325147616186291634e+04 3.827181279460758378e+04 1.426144410501453165e-02 -1.005593081748885811e-03 6.396830664062500000e+04
-1.477977394890602409e+04 -1.047483217208746646e+04 1.781427733620198281e-02 2.912825749693382748e-04 5.766009570312500000e+04
-3.010842310955815628e+04 -2.780148015361451326e+04 1.486385475963869149e-02 6.924822473406421234e-04 5.417760937500000000e+04
7.730954739894625163e+03 1.648210425500754354e+04 1.748483094407599081e-02 -5.440817972828195957e-04 4.412425781250000000e+04
-8.165734233894403587e+03 -3.839186328001893708e+04 1.472414498587702736e-02 1.119268132376657898e-03 5.818392773437500000e+04
-2.002433576879389875e+04 1.132824830940125321e+04 1.779158824341874057e-02 -5.368082340911881122e-04 5.868193750000000000e+04
5.178891173039665773e+03 -3.346675216092894971e+03 2.032045865899747769e-02 1.758888099814809693e-04 5.841961132812500000e+04
-1.752459964518029665e+04 -2.077812576316368722e+04 1.629562624296073889e-02 5.953671872212334916e-04 5.624824804687500000e+04
7.082836112348461029e+03 -2.656402336461748928e+04 1.635786734704318054e-02 9.319200279313638547e-04 5.938213671875000000e+04
-6.359025397039334166e+03 -3.172664251325484292e+04 1.548831667050522970e-02 9.744598024285478725e-04 6.204774414062500000e+04
-5.871829075987486431e+04 -3.881821354201065697e+04 1.280733914099509499e-02 7.593558630421685159e-04 5.739239648437500000e+04
-1.277568428030734503e+04 -1.534832788164119302e+04 1.731599973344480348e-02 4.682445677403474491e-04 5.245596289062500000e+04
-3.070403677253038768e+04 -7.695075408993026031e+03 1.647748812355662520e-02 8.455753932910898478e-05 5.794537890625000000e+04
4.298308005693672271e+02 4.844039427390333003e+03 2.022660262922845037e-02 -1.978410036555606143e-04 5.753862500000000000e+04
-3.566361688452516682e+04 -1.666844093136823858e+03 1.629874573962434431e-02 -1.457935883857950472e-04 5.315764453125000000e+04
-5.259659410586285730e+02 -2.777548939678540046e+04 1.611612541820338015e-02 9.156586021520748053e-04 5.898591992187500000e+04
-2.251577482176898411e+04 3.706893905816375991e+03 1.787212874928116590e-02 -2.753110733523426263e-04 5.511052148437500000e+04
-2.303462318745703669e+04 -2.833256304652599647e+04 1.518192575316938860e-02 7.611795994385403205e-04 5.833963476562500000e+04
-7.361129093484501027e+03 -1.731713020357858113e+04 1.737585705675651765e-02 5.726939575891883778e-04 6.098914062500000000e+04
-9.570660951938347353e+03 -2.457336342653382815e+02 1.970885196920013280e-02 -5.545401472698373974e-05 5.162232617187500000e+04
5.794598554008864085e+03 -1.413536847949874755e+04 1.828419224635586746e-02 5.667158316509104347e-04 5.830000000000000000e+04
-1.669221787330607185e+04 2.382283890856313519e+03 1.865194224995586625e-02 -1.990118801903908920e-04 5.514675000000000000e+04
-3.131993067860700830e+04 9.603604627445589358e+03 1.677972421987853138e-02 -5.126587408445222680e-04 5.804045117187500000e+04
-2.832237951472865916e+03 2.508033574125616360e+04 1.653437537469802654e-02 -8.671030730591204215e-04 5.515626562500000000e+04
-2.728268722923225505e+04 6.043562957248610473e+03 1.728645775570003887e-02 -3.776926705543701157e-04 5.839112304687500000e+04
-5.229481558469572337e+04 3.942484151778186788e+04 1.386064458806732236e-02 -1.375925003133518900e-03 5.576488867187500000e+04
1.808620168437363873e+03 -1.761066378711320795e+04 1.766521087547748628e-02 6.490890598957945335e-04 5.554413085937500000e+04
-1.740875504544844443e+04 -3.238180589751899333e+03 1.830519689522526819e-02 1.105242367733268878e-05 5.532701562500000000e+04
-2.841485016109281059e+04 -1.936636589433058543e+04 1.571400518324579318e-02 4.692082723332328259e-04 5.274645703125000000e+04
-2.489730983576935978e+04 -1.534909283516910000e+04 1.635557027633564170e-02 3.735366313671418864e-04 5.927461132812500000e+04
3.736109735532455034e+03 -2.242926432542366456e+04 1.692532186476987388e-02 8.007116762624238385e-04 6.082556445312500000e+04
-2.998726086408445917e+04 -1.461429795116380228e+04 1.601297723497083561e-02 3.133174258652640285e-04 5.838465039062500000e+04
1.983030666803096028e+04 -4.437209605198798090e+04 1.433717672091187022e-02 1.407140333287298017e-03 5.569163867187500000e+04
-1.879289825943840242e+03 -2.291469801031445604e+04 1.675118793399277273e-02 7.765031097579638960e-04 5.934183789062500000e+04
-1.549247172288548427e+04 3.376767779411383526e+04 1.543320727508175685e-02 -1.153319980798976846e-03 5.161263867187500000e+04
-6.946694056752236975e+03 4.122421147684246534e+03 1.999386619852668023e-02 -2.171121177440109567e-04 5.294842382812500000e+04
1.300933667859375601e+04 -8.789839736430176345e+03 1.873295438156356157e-02 4.220834826321041670e-04 5.764864453125000000e+04
-1.532800011829786126e+04 -1.732919663675578340e+04 1.686495001924063000e-02 5.096537118931271241e-04 5.623968554687500000e+04
2.251009373179595059e+04 2.695757597403474574e+04 1.534382119189963735e-02 -7.287415059008822563e-04 4.565491992187500000e+04
6.615751993633109123e+03 -2.791555271254896070e+04 1.617954030386582753e-02 9.641103983943338090e-04 6.027356445312500000e+04
-5.245970873117260453e+03 2.180226229225925272e+04 1.702750400826507152e-02 -7.925429723214318404e-04 6.085044726562500000e+04
1.995899254799581104e+04 7.128887592187067639e+03 1.764296074236227155e-02 -1.357735183107242039e-04 6.056062109375000000e+04
-2.744200951521180286e+03 -1.030468797948927386e+04 1.887822271317683362e-02 3.808747273509138320e-04 5.841201953125000000e+04
2.186385336488867324e+04 -1.608374396029496711e+04 1.719123291021867200e-02 6.974676170382461361e-04 6.156102148437500000e+04
8.422262402458989527e+03 -2.125115586335563057e+04 1.709754678169960601e-02 7.953103588225475485e-04 6.442918750000000000e+04
-4.393830072675035626e+04 -2.834664624584293779e+04 1.409117964991590810e-02 6.045792269201872302e-04 5.961793359375000000e+04
2.004739483527984476e+03 -4.876116235751678687e+03 2.025544118007070390e-02 2.165499089003029105e-04 5.439590039062500000e+04
-1.592485686706033266e+04 2.778120961882808842e+03 1.876102634948640518e-02 -2.104102489338718202e-04 6.009371679687500000e+04
1.520939104720211799e+04 1.531844662468882598e+04 1.713458690634444073e-02 -4.478241574532033486e-04 5.969941601562500000e+04
-2.088474250953837691e+04 8.804103780536639533e+03 1.789372826685538265e-02 -4.525717449311664219e-04 5.514962109375000000e+04
1.425502284896768106e+04 -1.729717675720770785e+04 1.750870769352347658e-02 7.077184665500311144e-04 6.130386523437500000e+04
-7.736995080847556892e+03 1.418070343011637851e+04 1.823605801475495364e-02 -5.792102838048317735e-04 5.712192968750000000e+04
-8.254133956914727605e+03 -1.785753697935100718e+04 1.724416818081997080e-02 5.821342146332476918e-04 6.055137500000000000e+04
7.419276739617241219e+03 -6.841653535911857034e+03 1.953746200232194669e-02 3.242838700249642075e-04 6.324449218750000000e+04
5.208814300419391657e+03 1.022828666965616867e+04 1.872989594532585220e-02 -3.589407598397147776e-04 5.353161132812500000e+04
2.057506882757730637e+04 -3.657647542769681422e+03 1.811926658664583106e-02 2.650971587525657804e-04 6.050592382812500000e+04
-1.913108714358198085e+03 1.285612382365261692e+04 1.852662909600251775e-02 -5.006590228086593448e-04 5.719290429687500000e+04
-1.654179439111813190e+04 2.007702185487311726e+04 1.704143054334227025e-02 -7.996598206381637418e-04 6.026219335937500000e+04
1.194609938084898022e+04 3.555443142969494511e+04 1.490606246412339714e-02 -1.026305406601251075e-03 5.731140429687500000e+04
-1.250397105229521549e+04 1.651552448826507680e+04 1.769677602339680966e-02 -6.761628423048986897e-04 6.053061132812500000e+04
-3.751906671841970092e+04 4.989738351547654747e+04 1.361435464069405722e-02 -1.576599104447523039e-03 5.786841796875000000e+04
1.658935452860959776e+04 -7.134906914333622808e+03 1.849343158992206027e-02 3.768782993091364820e-04 5.762042382812500000e+04
-2.629350965626404104e+03 7.235537196186210167e+03 1.970679439310154754e-02 -3.102830074362943752e-04 5.734456250000000000e+04
-1.363484639708977556e+04 -8.893730716956635661e+03 1.814503936377694082e-02 2.450697888299527955e-04 5.461254687500000000e+04
-1.011761017205036114e+04 -4.874233758901248621e+03 1.913242219981533751e-02 1.240722127628302225e-04 6.150968164062500000e+04
1.851703337304891102e+04 -1.195208421259928036e+04 1.787172235168248483e-02 5.527559913854986941e-04 6.312639062500000000e+04
-1.520769467040785094e+04 -4.140624522477788560e+03 1.852196997131283496e-02 5.957905987882641840e-05 6.057229492187500000e+04
3.461314547367872001e+04 -3.389490852938112948e+04 1.492080606015688468e-02 1.218438159699661554e-03 5.786777929687500000e+04
1.290158894310758842e+04 -1.243922864637550447e+04 1.826188127584197490e-02 5.474982135160339500e-04 6.159903125000000000e+04
-7.152215969230984456e+02 4.424238091626654204e+04 1.431555266331182089e-02 -1.305476555290023240e-03 5.353764453125000000e+04
7.832315196884708712e+03 1.459914770770231189e+04 1.777851012199334335e-02 -4.839131653596463723e-04 5.490223632812500000e+04
2.779033354156088899e+04 1.683649032538026404e+03 1.711911674522998555e-02 1.058206185921003946e-04 5.983205664062500000e+04
3.783938588449537929e+04 4.428351511035626027e+04 1.327407786528160549e-02 -1.032967029091207177e-03 4.277307226562500000e+04
2.194206512664132242e+04 -1.058595692321592287e+04 1.766398206360456427e-02 5.178081713875345082e-04 5.659519335937500000e+04
1.008318798264380348e+04 3.913152613009016204e+04 1.460208211155084208e-02 -1.122497551793911206e-03 5.724723632812500000e+04
3.528730230647914868e+04 2.445543450419003784e+04 1.484781441780813616e-02 -5.630082069963970610e-04 5.694391601562500000e+04
1.258382754354462850e+04 7.023557929049567065e+03 1.851913958289637049e-02 -1.858631028500737868e-04 5.510768945312500000e+04
3.718944985025550704e+04 1.247366276443617153e+03 1.616613442469271716e-02 1.670606947813431246e-04 5.788587500000000000e+04
2.374925828020270637e+04 -3.922671929471538078e+03 1.771924550483212207e-02 2.883734498512305106e-04 6.077418164062500000e+04
-2.861074989645312235e+04 -1.101331433808285692e+04 1.642753583302237336e-02 2.079732590538075623e-04 5.627626562500000000e+04
1.733353907358756624e+04 1.245003566012461670e+04 1.732009835811162968e-02 -3.380176640556152644e-04 5.117950781250000000e+04
-5.963420528653997508e+02 2.010838814515841295e+04 1.723534490690797200e-02 -7.144231620553595291e-04 5.654801171875000000e+04
3.053836686293901585e+04 3.264462332181496458e+04 1.443544496118027119e-02 -8.140635214526891492e-04 5.622842773437500000e+04
-5.555201158828278494e+03 2.613288426175004133e+04 1.641208353781097723e-02 -9.117399560991885964e-04 5.193514453125000000e+04
2.958122605703367299e+04 3.326008574753102209e+01 1.698017374706674298e-02 1.729538070552915697e-04 5.792189843750000000e+04
7.591928580170267196e+03 3.151020087715086629e+04 1.547729891179701507e-02 -9.602326684017706629e-04 5.369491210937500000e+04
7.072971010525490783e+03 -5.266836541056620717e+02 2.017677981935393078e-02 7.125050982385740370e-05 5.706626757812500000e+04
2.274685694396381950e+04 1.048695163841856447e+04 1.702362364530242075e-02 -2.317553177927496549e-04 5.950308398437500000e+04
2.053761797765970914e+04 2.755576134664352139e+04 1.538421280020067262e-02 -7.601116888238712609e-04 5.036575781250000000e+04
3.590207859743289009e+04 1.367103479798197441e+04 1.561684127471366264e-02 -2.433325653147307849e-04 5.701509570312500000e+04
