# u_lambda  v_lambda  Re(V)[Jy]  Im(V)[Jy]  weight
2.624417653115963276e+03 4.369766156061785296e+03 1.990762099035035815e-02 -1.551825540104314087e-04 4.915774414062500000e+04
2.257959903273197051e+04 -8.545662550840668700e+03 1.809105769689717258e-02 4.609787784603106616e-04 5.358195507812500000e+04
-2.248827897974174994e+04 1.651477215901539603e+04 1.712212722680753890e-02 -7.096815509596482224e-04 5.789990429687500000e+04
-3.711813931577815674e+04 2.373331635883681884e+04 1.543702055294401097e-02 -9.475274532295786334e-04 6.111274609375000000e+04
-8.629060505537790959e+03 3.921541729546979332e+04 1.455159728228896422e-02 -1.193504321151710873e-03 5.818887500000000000e+04
-3.307904256138106575e+04 2.017472012189663656e+04 1.598953957195322489e-02 -8.430285941706311056e-04 6.123758398437500000e+04
-5.809769358217310946e+04 5.355081826823324809e+04 1.350138047921706393e-02 -1.749351184341091988e-03 5.863708007812500000e+04
-3.984740245306831184e+03 -3.475307289994506391e+03 1.994503175526638611e-02 1.096753937980412505e-04 5.835679296875000000e+04
-2.320427453341806904e+04 1.089421757657372109e+04 1.779163533597733979e-02 -5.413238891018264717e-04 5.799854492187500000e+04
-3.420936466210763319e+04 -5.235678491417776058e+03 1.667294140137628652e-02 -3.550804144201979827e-05 5.514630078125000000e+04
-3.069334031104719907e+04 -1.218650226676198599e+03 1.730121793954168125e-02 -1.537776661649967430e-04 6.232537109375000000e+04
-2.057551606133236419e+03 -8.294085620266037949e+03 1.937277938888892076e-02 3.075649809190849704e-04 6.397450390625000000e+04
-3.578310659797815606e+04 -4.843829006768925751e+02 1.673806438322257908e-02 -2.048811470480235708e-04 6.135395898437500000e+04
1.404058450819070458e+04 -3.023374084298500384e+04 1.544066991437205959e-02 1.017776363356915270e-03 5.875401562500000000e+04
-7.672385994045879670e+03 -8.779964532652556954e+03 1.901039576499320011e-02 2.809228849390256683e-04 6.244586328125000000e+04
-2.129195498767636309e+04 4.790000537533415627e+04 1.396562042815560623e-02 -1.456673738282178139e-03 5.421442968750000000e+04
-1.274378811727265747e+04 1.825566168102367374e+04 1.733352654522853087e-02 -7.165994261779888965e-04 5.556313476562500000e+04
7.217940784230989266e+03 5.348634764264505066e+03 1.956297594114392996e-02 -1.577245451777109552e-04 6.064182421875000000e+04
-1.462767674279206221e+04 7.221828949533372906e+03 1.900303209236658269e-02 -3.779170045345157415e-04 5.767648828125000000e+04
1.385913490520589403e+04 2.269744009258341612e+04 1.613372467282385772e-02 -6.522334358114562601e-04 5.486837500000000000e+04
-1.059105584910940161e+04 3.659864483214941174e+03 1.963929318282455275e-02 -2.209597015961441472e-04 5.790079687500000000e+04
-3.560302064786417031e+04 3.704348857130281976e+04 1.445124082953675240e-02 -1.266825548165750057e-03 5.537435156250000000e+04
1.850161886881451574e+04 -1.999202912069094600e+04 1.681354982665201475e-02 7.895812048053741858e-04 5.513077539062500000e+04
-7.164447806211755960e+02 -5.620554755352738539e+03 1.980816777188957462e-02 2.180564497470734056e-04 5.484875976562500000e+04
-1.172231660476736761e+04 -2.174922791510786192e+04 1.637785399676970621e-02 6.438486395016873153e-04 5.221542382812500000e+04
-8.203948662529413923e+03 -1.772969052454448683e+04 1.725539446297687934e-02 5.615057695389422381e-04 5.885851562500000000e+04
2.042981281149383722e+04 -2.480914522076994035e+04 1.602548528145017470e-02 9.192593153235617109e-04 6.040748437500000000e+04
-1.329432893569103908e+04 -1.699588731694289163e+04 1.710621130469063347e-02 4.992720291440072350e-04 5.795631445312500000e+04
3.652414077792687021e+04 -4.675304863284371095e+04 1.391604021029957394e-02 1.498271531222571378e-03 5.540051367187500000e+04
1.481378457042947775e+04 -2.529612856049527909e+04 1.610095445352767093e-02 9.058722136597566112e-04 5.895040234375000000e+04
1.199294044241342817e+03 3.138632479258784588e+04 1.527789194617323529e-02 -9.561909571723749886e-04 5.122247070312500000e+04
9.746425942283342010e+03 1.742762894059552536e+03 1.970951919026994389e-02 2.033490174088694754e-06 5.251989257812500000e+04
2.970088115497228864e+04 -1.117451494104399899e+04 1.712896477719020455e-02 5.719276649059949150e-04 5.725784960937500000e+04
2.848553577875296105e+04 1.547558341801332790e+04 1.621172728832677087e-02 -3.327202884491232016e-04 5.804431054687500000e+04
4.035754714060547940e+03 -3.563548495217718028e+03 1.999667822316114271e-02 1.727157389826804027e-04 6.098232617187500000e+04
-2.097626424020773266e+04 2.982131127448496773e+04 1.538101478177527140e-02 -1.040626475479655656e-03 5.843505664062500000e+04
3.313057041208765440e+04 -2.721240725515146551e+04 1.529462985541012350e-02 1.023336762727890519e-03 5.814300585937500000e+04
1.391139429033332999e+04 -1.284248673893004707e+04 1.825305157070900020e-02 5.640674459526551394e-04 5.774834179687500000e+04
2.905892409385077826e+03 -2.897192800005031677e+04 1.562791532302593503e-02 9.259166851424814213e-04 5.486633789062500000e+04
6.425429144964214174e+03 -2.495026868806307539e+04 1.624393702813949070e-02 8.521592556997635657e-04 6.211057617187500000e+04
3.505977587579919782e+04 -3.202814075812371811e+04 1.482118847584430049e-02 1.146165357896707050e-03 6.375845117187500000e+04
1.334451118830883843e+03 -2.421750029702782922e+04 1.633771108169046818e-02 8.022185888253354370e-04 6.113195507812500000e+04
5.115449822796906665e+04 -5.397240670637511357e+04 1.354356675011966771e-02 1.731164923295196905e-03 5.860733203125000000e+04
2.944288795315411335e+04 -3.251667704682851763e+04 1.492185826502407178e-02 1.137529957419044190e-03 6.224441601562500000e+04
1.582618056687032004e+04 2.416537018293119763e+04 1.583651122082281593e-02 -6.754010762348478143e-04 5.401182617187500000e+04
2.437537748520844980e+04 -5.476443343105188433e+03 1.809725026187501001e-02 3.616847248795960470e-04 5.533908007812500000e+04
4.432774357031065301e+04 -1.839745090498834907e+04 1.543164710358389986e-02 8.227232358791611777e-04 6.044104101562500000e+04
-2.445035837062074279e+04 -1.903603440922592199e+04 1.605974489942369951e-02 4.682924136857420021e-04 5.798076757812500000e+04
-4.945852227763068367e+04 1.434647317464849220e+04 1.530581487548398137e-02 -7.204148965838800059e-04 5.563162500000000000e+04
4.641386866032274156e+03 -4.269089544886345539e+04 1.428733881216296200e-02 1.250948103954555458e-03 5.533180468750000000e+04
-1.457582849865173739e+04 -2.831788555748441286e+04 1.535397472726586152e-02 7.900803982129481554e-04 5.489228125000000000e+04
-2.558217125270875113e+04 -4.444571308945977944e+04 1.392161959703621180e-02 1.111830570190903457e-03 5.208115039062500000e+04
-2.206249976474177311e+04 -4.042829890873943805e+04 1.417137480287190658e-02 1.035449691355950705e-03 5.913034375000000000e+04
6.570123020869196807e+03 -4.750930661405487626e+04 1.400465690817189780e-02 1.372759590019032635e-03 6.070763867187500000e+04
-2.715316317856905152e+04 -3.969345859227045003e+04 1.413140365545199201e-02 9.849011185793928817e-04 5.818139648437500000e+04
2.266221263936920514e+04 -6.945289515829818265e+04 1.327588575378256183e-02 1.974695884080055093e-03 5.589155664062500000e+04
9.534709583840425466e+02 -4.799479790455981856e+04 1.396489147013416782e-02 1.353354378939632249e-03 5.928212890625000000e+04
-1.265806219655906352e+04 8.688060285947876764e+03 1.897946180418629697e-02 -4.194769877600471020e-04 5.139348437500000000e+04
-4.111580917483079247e+03 -2.095718943708470033e+04 1.680440632438271603e-02 6.811753095924942287e-04 5.262892968750000000e+04
1.583863124430819698e+04 -3.387106832923171896e+04 1.501517178617855705e-02 1.109817093428405125e-03 5.755596484375000000e+04
-2.500924004730863453e+04 3.338727083109558589e+04 1.493574759784273807e-02 -1.140228098173644419e-03 5.857160351562500000e+04
2.909171401623921702e+04 -2.365289644829942699e+04 1.582903480578424713e-02 9.219516731616687237e-04 5.832787304687500000e+04
9.874399759874526353e+03 -9.280416007271143826e+03 1.906425693334999269e-02 4.244081538771142092e-04 5.806697070312500000e+04
-1.131872575201279915e+03 -2.540847638126901802e+04 1.610719808278325560e-02 8.147658109339203387e-04 5.532182617187500000e+04
2.387296507096481491e+03 -2.138779105596216687e+04 1.685175164144578006e-02 7.381799574541086668e-04 6.225750781250000000e+04
3.102017737562284310e+04 -2.846923694161989988e+04 1.525000431897129485e-02 1.047030971064267200e-03 6.389021484375000000e+04
-2.703256465606526945e+03 -2.065418017795714695e+04 1.689982159604309225e-02 6.835576297001999709e-04 6.131338281250000000e+04
4.711294191474143736e+04 -5.041518079684788245e+04 1.368130440012786317e-02 1.628950341189412329e-03 5.854323828125000000e+04
2.540377965019963813e+04 -2.895671102775966938e+04 1.537078529580931247e-02 1.038400055748811253e-03 6.233976757812500000e+04
1.179167746079860262e+04 2.772697218430545763e+04 1.551152334693529575e-02 -7.957425889935741811e-04 5.419581054687500000e+04
2.033809009980043629e+04 -1.916258005410731130e+03 1.867408255535488518e-02 2.119997178779262808e-04 5.558410546875000000e+04
4.028993185772581637e+04 -1.483840786547399512e+04 1.593017764640838885e-02 7.115139635040372860e-04 6.055714648437500000e+04
5.410752398260287009e+04 -5.703247702228285925e+04 1.344607248511902990e-02 1.817565239280824474e-03 5.580829296875000000e+04
3.488687366105032561e+04 -4.266427212157294707e+04 1.413091037778688164e-02 1.395658535165735219e-03 5.547457226562500000e+04
2.388173406304646414e+04 -5.879463233018606843e+04 1.353613072458373714e-02 1.724741162850273318e-03 5.275640820312500000e+04
2.740436655276066813e+04 -5.477001161653006420e+04 1.365609646019971465e-02 1.646138007462467825e-03 5.960074804687500000e+04
5.603906523693379131e+04 -6.184630180188939266e+04 1.333043888191387180e-02 1.942867753147912123e-03 6.117575195312500000e+04
2.231203066272885189e+04 -5.403858818993117166e+04 1.369881839697342785e-02 1.604789624745205567e-03 5.867364453125000000e+04
7.213274757420527749e+04 -8.379159644528788340e+04 1.295262693427755123e-02 2.553999958836295023e-03 5.617180859375000000e+04
5.042007827714161249e+04 -6.233687732458111714e+04 1.334743547182058905e-02 1.930480464469852596e-03 5.971143750000000000e+04
3.680140416232511052e+04 -5.655015095159566044e+03 1.666363463161172134e-02 4.154912353490372253e-04 5.184751171875000000e+04
4.535408755079099501e+04 -3.529452067508050095e+04 1.435063047407287608e-02 1.259342640811227316e-03 5.314071679687500000e+04
6.529924612865802919e+04 -4.822141871158163849e+04 1.356552711735103597e-02 1.647019534833128957e-03 5.798931250000000000e+04
-1.921794828499757932e+04 1.437154009882935134e+04 1.766281745955444391e-02 -6.346975767177049895e-04 5.524849023437500000e+04
-3.022369351234677742e+04 -1.757163697727079580e+03 1.733357485729454528e-02 -1.323373804895918771e-04 5.257106054687500000e+04
-2.670765571781879044e+04 2.259976783164452172e+03 1.787822488287123257e-02 -2.573419116904187036e-04 5.932027929687500000e+04
1.926745239568869465e+03 -4.818649720019497181e+03 1.991770652496095001e-02 2.066647436582074544e-04 6.088415820312500000e+04
-3.179717734394248691e+04 2.994590841962684408e+03 1.725528099541731933e-02 -3.062368229891541341e-04 5.840497656250000000e+04
1.802303203745314386e+04 -2.676041847501452139e+04 1.582499229987456221e-02 9.557926730934150020e-04 5.586891406250000000e+04
-3.687859303601928787e+03 -5.304246749396759697e+03 1.976062332118860149e-02 1.833151659609592518e-04 5.942110937500000000e+04
-1.730340017769381666e+04 5.137734352064956329e+04 1.381678717711529170e-02 -1.518034610140613517e-03 5.161434179687500000e+04
-8.757465676547315525e+03 2.173239553826267729e+04 1.678316465538472191e-02 -7.863521782530421373e-04 5.291219335937500000e+04
1.120308605424507004e+04 8.821842133031559570e+03 1.873603017356086434e-02 -2.540141533807849044e-04 5.771037109375000000e+04
-1.100587992944856887e+04 -1.612863272430946745e+04 1.740680211447480016e-02 4.924629855756438180e-04 5.243280859375000000e+04
-7.487912642836001396e+03 -1.210901096953592059e+04 1.840177257444264650e-02 3.960863753111228667e-04 5.896545703125000000e+04
2.114585937309210931e+04 -1.918860714445324629e+04 1.681024486326129080e-02 7.787272217589628637e-04 6.051071484375000000e+04
-1.257813505184800124e+04 -1.137522403223978290e+04 1.817821202293480251e-02 3.303350704785246693e-04 5.807575390625000000e+04
3.724042949794923334e+04 -4.113263260720534890e+04 1.418215442090917273e-02 1.369180135003992150e-03 5.542503320312500000e+04
1.553009346640750664e+04 -1.967562173208391323e+04 1.698555640225800356e-02 7.681827262072272317e-04 5.903857226562500000e+04
1.915648066288758400e+03 3.700689996961253200e+04 1.469008564514427857e-02 -1.081863151540460701e-03 5.133696875000000000e+04
1.046243912810952133e+04 7.363368776110637555e+03 1.903163542688905696e-02 -2.075492607331674117e-04 5.265908789062500000e+04
3.041792111236984783e+04 -5.554217345938304788e+03 1.737869569318484936e-02 3.888241086561665459e-04 5.735134179687500000e+04
3.517201251920062987e+03 4.021022564817754755e+03 1.991219911784071137e-02 -1.347264328627564053e-04 5.607737500000000000e+04
3.215107446283024910e+04 -3.058993852381830948e+03 1.721330363520775716e-02 3.099657255518119812e-04 5.753570507812500000e+04
-1.572744020800249700e+03 4.754298513358904529e+03 1.992627480710320101e-02 -2.015770449826969409e-04 5.525376367187500000e+04
4.824624060501833446e+04 -2.500418666341115750e+04 1.484043050885649508e-02 1.010121271336503939e-03 5.258678515625000000e+04
2.653578572768517188e+04 -3.546848904894959105e+03 1.789182042748658358e-02 3.025908215190964987e-04 5.611564257812500000e+04
1.292124116789279469e+04 5.313611660258335178e+04 1.367972692938689873e-02 -1.397402407046562317e-03 4.885688281250000000e+04
2.146745190852494488e+04 2.349346186093951110e+04 1.566558681972212916e-02 -6.142828948974194715e-04 5.014990625000000000e+04
4.142511116869504622e+04 1.057199427694576661e+04 1.564225979765430929e-02 -9.242574002099498672e-05 5.452472265625000000e+04
2.863559963379723922e+04 -7.076157552512726397e+03 1.752277535078539117e-02 4.340263942026809227e-04 6.502413281250000000e+04
-5.090260320577422135e+03 7.327799437168745271e+02 2.007518113571663682e-02 -6.723199102309947422e-05 6.236525195312500000e+04
4.473308693855285674e+04 -2.901887560975724773e+04 1.473431295840650981e-02 1.102932997037676206e-03 5.970444140625000000e+04
2.302000407788177108e+04 -7.564492869638892444e+03 1.812538231674940339e-02 4.291133967387894543e-04 6.346773437500000000e+04
9.400562448980514091e+03 4.911659608295049111e+04 1.385942692983559155e-02 -1.321132791988179718e-03 5.510951953125000000e+04
1.794950855258022420e+04 1.947472375749493949e+04 1.640790043598816528e-02 -5.323129680325533767e-04 5.648418554687500000e+04
3.790856788851119200e+04 6.557086947394617710e+03 1.621289898489107831e-02 1.370392698275778197e-05 6.163615625000000000e+04
-3.372511388660479861e+04 7.810442883629894823e+03 1.692570673125234904e-02 -4.760077657948042764e-04 6.401078125000000000e+04
1.609817631926306058e+04 -2.194021234510762224e+04 1.659048514574236813e-02 8.293248706397059362e-04 6.129713085937500000e+04
-5.614456981356502183e+03 -4.859195342300294556e+02 2.003979502586340430e-02 -2.201036836543596078e-05 6.514950781250000000e+04
-1.923330439438720350e+04 5.619444641341752140e+04 1.362875139794508111e-02 -1.640629882362330772e-03 5.656213671875000000e+04
-1.068594874462188818e+04 2.655007054942422837e+04 1.597305963187483496e-02 -9.145547540441513771e-04 5.796923437500000000e+04
9.276957127613995908e+03 1.364188284519825538e+04 1.799160123002619543e-02 -4.307078561694055083e-04 6.326739843750000000e+04
4.982149056476876285e+04 -2.975445072998586693e+04 1.452468697612428923e-02 1.136241560149328037e-03 5.874650390625000000e+04
2.810943566331892725e+04 -8.298914100595015043e+03 1.751054501687360210e-02 4.732901342614303326e-04 6.247393554687500000e+04
1.449189658034549939e+04 4.838298493285597942e+04 1.385618184341408897e-02 -1.273983410501639641e-03 5.426121289062500000e+04
2.304002739543249481e+04 1.874113426286702088e+04 1.619041661669370566e-02 -4.709563511206738451e-04 5.562335742187500000e+04
4.299773486243413936e+04 5.820777054205430431e+03 1.579736874119668302e-02 6.636390499308378321e-05 6.067401367187500000e+04
-2.171098632827023175e+04 2.145614628134783197e+04 1.644964680795123549e-02 -8.404492561970086520e-04 5.985735937500000000e+04
